ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,Salary
986780,m,15-05-1992,71,cbse,2014,60,cbse,9737,2,B.Tech/B.E.,computer science & engineering,85,9737,0,Uttar Pradesh,2022,210000
670423,f,27-07-1992,89,state board,2014,79,state board,9481,2,B.Tech/B.E.,information technology,68,9481,0,Tamil Nadu,2021,170000
794050,m,28-07-1992,82,icse,2018,76.6,cbse,8346,2,B.Tech/B.E.,computer science & engineering,71.3,8346,0,Uttar Pradesh,2022,350000
982135,m,31-01-1992,80.4,jharkhand acedemic council,2014,70.2,jharkhand acedemic council,1424,2,B.Tech/B.E.,computer science & engineering,78,1424,0,West Bengal,2022,600000
631506,m,09-03-1992,61.2,cbse,2014,60,cbse,5400,2,B.Tech/B.E.,computer engineering,65.6,5400,0,Madhya Pradesh,2021,350000
1075216,m,28-01-1991,65,cbse,2014,67,cbse,7736,2,B.Tech/B.E.,computer science & engineering,71.18,7736,0,Chhattisgarh,2021,300000
790690,f,28-08-1992,81.6,state board,2014,96.4,state board,4184,2,B.Tech/B.E.,computer science & engineering,80.36,4184,0,Andhra Pradesh,2021,275000
1083403,m,09-10-1991,86,state board,2018,79,state board,6884,2,B.Tech/B.E.,information technology,83.01,6884,0,West Bengal,2022,315000
536516,m,10-04-1990,83,cbse,2008,70,cbse,914,2,B.Tech/B.E.,information technology,65,914,0,Uttar Pradesh,2020,210000
1171292,m,24-05-1992,94.43,icse,2018,65.2,cbse,14541,1,B.Tech/B.E.,computer science & engineering,61.2,14541,0,Orissa,2022,330000
65278,m,08-02-1988,59.05,0,2006,46.33,0,2559,2,B.Tech/B.E.,mechanical engineering,65,2559,0,Karnataka,2018,180000
33117,m,17-08-1986,64.8,cbse,2004,62.4,cbse,47,1,B.Tech/B.E.,computer engineering,72.91,47,1,Delhi,2018,475000
823556,f,13-10-1992,82.8,cbse,2018,76.6,cbse,272,2,B.Tech/B.E.,computer science & engineering,86,272,0,Punjab,2022,260000
963058,m,06-01-1993,85.33,state board,2018,89.7,"intermediate board of education,andhra pradesh",1237,2,B.Tech/B.E.,computer science & engineering,74.3,1237,1,Telangana,2022,335000
350462,m,18-11-1990,75.6,cbse,2008,68.6,nios,1872,2,B.Tech/B.E.,biotechnology,70.46,1872,0,Karnataka,2020,100000
1106129,m,26-06-1993,92.5,state board,2018,77.6,cbse,167,2,B.Tech/B.E.,computer science & engineering,78.3,167,0,Haryana,2022,230000
359281,m,10-05-1990,86.4,cbse,2008,80.4,cbse,1275,2,B.Tech/B.E.,computer engineering,61.54,1275,0,Kerala,2020,180000
332860,m,16-06-1989,74.4,ssc,2006,78.2,board of intermediate education,6638,2,M.Tech./M.E.,computer engineering,78.2,6638,0,Andhra Pradesh,2020,380000
121233,m,26-06-1989,64,up board,2006,65,up board,5702,2,B.Tech/B.E.,information technology,65,5702,1,Rajasthan,2018,150000
1209279,m,10-06-1991,72.6,state board,2014,73,state board,1995,2,B.Tech/B.E.,electronics engineering,69.84,1995,1,Maharashtra,2022,310000
140797,m,29-06-1988,81.3,wbbse,2006,76.3,wbchse,2066,2,B.Tech/B.E.,electrical engineering,78,2066,1,West Bengal,2018,260000
455057,m,07-06-1990,68,cbse,2008,61,cbse,272,2,B.Tech/B.E.,computer engineering,55,272,0,Punjab,2020,240000
628331,f,07-12-1991,85,state board,2008,70,state board,429,2,B.Tech/B.E.,computer science & engineering,79,429,0,Uttar Pradesh,2021,200000
1042343,m,26-03-1991,68.5,state board,2014,73.2,state board,2085,2,B.Tech/B.E.,electrical engineering,69,2085,0,West Bengal,2021,120000
64792,f,27-12-1988,69.92,karnataka secondary education,2006,65.54,karnataka pre-university,1070,2,B.Tech/B.E.,computer engineering,57.66,1070,1,Karnataka,2018,530000
909180,m,07-03-1990,85.17,state board,2008,77.77,state board,1589,1,B.Tech/B.E.,computer science & engineering,64.1,1589,0,Assam,2021,350000
359490,m,14-02-1990,68,sslc,2014,75,tamil nadu polytechnic,1347,2,B.Tech/B.E.,computer engineering,68.9,1347,0,Union Territory,2020,120000
1062284,m,28-09-1992,79.8,state board,2008,73.6,state board,2633,2,B.Tech/B.E.,electrical engineering,64,2633,0,Madhya Pradesh,2021,120000
341436,m,25-04-1990,86,0,2007,88.33,0,127,2,B.Tech/B.E.,information technology,74.28,127,0,Maharashtra,2020,430000
902366,m,10-01-1992,82.8,cbse,2014,73.6,cbse,3918,2,B.Tech/B.E.,computer science & engineering,67.5,3918,1,Karnataka,2022,325000
1238752,m,22-06-1992,84,state board,2014,87.83,state board,1111,2,B.Tech/B.E.,computer science & engineering,81,1111,0,Tamil Nadu,2021,180000
325868,f,24-08-1991,86,board of secondary education,2008,92.8,intermediate board of education,9164,2,B.Tech/B.E.,computer science & engineering,69.25,9164,1,Telangana,2020,210000
637115,m,03-03-1993,80,cbse,2018,65.2,cbse,4501,2,B.Tech/B.E.,computer science & engineering,68.96,4501,0,Uttar Pradesh,2022,315000
1154783,f,25-07-1993,70.6,icse,2018,58.5,state board,5508,2,B.Tech/B.E.,information technology,75,5508,0,Orissa,2022,200000
615313,m,08-07-1994,68.8,state board,2020,86,cbse,272,2,B.Tech/B.E.,computer engineering,76.05,272,0,Punjab,2022,305000
434621,m,01-02-1992,69.6,bseb,2008,71.4,bseb,3054,2,B.Tech/B.E.,computer engineering,77,3054,0,Orissa,2020,95000
226017,m,19-11-1989,83.2,cbse,2007,61.4,cbse,8099,2,B.Tech/B.E.,mechanical engineering,58,8099,0,Karnataka,2020,305000
1166135,f,06-11-1992,90,state board,2018,90,state board,4032,2,B.Tech/B.E.,electrical engineering,74.36,4032,0,Andhra Pradesh,2022,305000
35275,m,12-11-1989,73,up,2006,66.8,up,44,2,B.Tech/B.E.,information technology,69.98,44,0,Uttar Pradesh,2019,200000
38032,m,21-12-1985,89.4,icse,2005,91.3,andhra pradesh board of secondary education,11157,1,B.Tech/B.E.,mechanical engineering,78.2,11157,0,Jharkhand,2018,850000
324343,m,05-12-1987,61.63,0,2014,53.17,0,7236,2,B.Tech/B.E.,computer engineering,60,7236,1,Maharashtra,2020,280000
407934,m,18-12-1990,84.4,0,2007,84.4,0,3801,2,B.Tech/B.E.,mechanical engineering,88.6,3801,0,Karnataka,2020,440000
624733,m,29-08-1992,87.8,state board,2014,91.25,state board,6996,2,B.Tech/B.E.,computer engineering,78.9,6996,1,Tamil Nadu,2021,300000
607667,f,31-03-1991,95.52,karnataka secondary education examination board,2014,94.33,"department of pre-university education, bangalore",316,2,B.Tech/B.E.,information technology,83.63,316,1,Karnataka,2021,275000
304344,m,06-02-1987,67,0,2007,67,0,494,2,B.Tech/B.E.,computer engineering,52,494,1,Maharashtra,2019,85000
82270,m,12-08-1986,79.6,jharkhand secondary examination board (ranchi),2004,72.8,jharkhand acamedic council (ranchi),2253,2,B.Tech/B.E.,mechanical engineering,75.2,2253,0,Orissa,2018,395000
615310,m,15-01-1993,70,cbse,2014,81,cbse,272,2,B.Tech/B.E.,computer science & engineering,76.2,272,0,Punjab,2022,290000
1166852,f,12-12-1992,85.6,state board,2018,87.8,state board,13984,2,B.Tech/B.E.,computer science & engineering,72.3,13984,1,Telangana,2022,325000
1156362,f,24-04-1993,71,state board,2014,64,state board,2028,2,B.Tech/B.E.,information technology,73.4,2028,1,Rajasthan,2021,210000
711754,m,28-10-1989,82,cbse,2008,70,cbse,129,2,B.Tech/B.E.,industrial engineering,82.7,129,0,Tamil Nadu,2021,390000
329920,m,29-07-1990,80,ssc,2008,90,board of intermediate,6164,2,B.Tech/B.E.,computer engineering,71.8,6164,1,Telangana,2020,1300000
624266,m,26-03-1991,77,state board,2014,76,state board,5815,2,B.Tech/B.E.,computer science & engineering,67.22,5815,0,Madhya Pradesh,2021,120000
530518,m,09-02-1991,65,cbse,2014,64,cbse,11759,2,B.Tech/B.E.,information technology,79,11759,0,Uttarakhand,2021,150000
877241,m,10-05-1992,95.54,state board,2018,90,state board,11973,1,B.Tech/B.E.,civil engineering,59,11973,1,Maharashtra,2022,345000
435229,m,07-07-1990,82,0,2007,53,0,11982,2,B.Tech/B.E.,mechanical engineering,71,11982,0,Orissa,2020,320000
1089260,m,07-05-1990,67.7,state board,2007,56.3,state board,14029,2,B.Tech/B.E.,computer science & engineering,81.7,14029,0,Orissa,2021,450000
606946,m,19-01-1992,91.68,state board,2014,69.16,state board,9159,2,B.Tech/B.E.,information technology,66,9159,1,Karnataka,2021,350000
64897,f,13-02-1988,80.64,0,2006,71.66,0,1070,2,B.Tech/B.E.,information technology,69.03,1070,1,Karnataka,2018,400000
625377,m,27-11-1991,90.8,cbse,2014,82.2,cbse,9019,2,B.Tech/B.E.,mechanical engineering,75,9019,0,Haryana,2021,390000
326334,f,25-08-1990,74.6,stateboard,2008,83.75,stateboard,439,2,B.Tech/B.E.,computer engineering,70,439,1,Tamil Nadu,2020,325000
813008,m,21-09-1992,69,state board,2018,76,state board,13388,2,B.Tech/B.E.,mechanical engineering,7.56,13388,0,Madhya Pradesh,2022,180000
924485,m,19-11-1991,72,cbse,2014,54,cbse,429,2,B.Tech/B.E.,computer science & engineering,64,429,0,Uttar Pradesh,2022,145000
203097,f,19-02-1990,84.3,"board ofsecondary education,ap",2007,95.8,"board of intermediate education,ap",1141,2,B.Tech/B.E.,computer engineering,78,1141,0,Andhra Pradesh,2019,420000
731810,m,27-07-1992,91.17,state board,2014,87.2,state board,8819,2,B.Tech/B.E.,information technology,68.5,8819,1,Telangana,2021,310000
1149902,m,23-03-1993,89.5,state board,2018,93.9,state board,2590,2,B.Tech/B.E.,computer science & engineering,75.67,2590,0,Andhra Pradesh,2022,145000
1101730,m,25-01-1992,78,icse,2014,69,icse,2085,2,B.Tech/B.E.,computer science & engineering,70,2085,0,West Bengal,2021,370000
595845,f,10-12-1991,94.8,icse,2018,93,icse,44,2,B.Tech/B.E.,information technology,74.3,44,0,Uttar Pradesh,2022,340000
687289,f,18-12-1991,66.2,cbse,2014,65.4,cbse,7770,2,B.Tech/B.E.,information technology,74.68,7770,0,Madhya Pradesh,2021,300000
192948,f,26-04-1989,95.4,cbse,2007,93.2,cbse,893,2,B.Tech/B.E.,computer engineering,79.7,893,0,Uttar Pradesh,2019,500000
1023622,m,01-03-1993,88.6,state board,2018,92,state board,14342,2,B.Tech/B.E.,computer science & engineering,73,14342,0,Andhra Pradesh,2022,305000
271036,m,25-08-1988,88.64,karnataka board,2006,65.16,karnataka board,1629,2,B.Tech/B.E.,computer engineering,74.81,1629,1,Karnataka,2019,530000
820734,m,07-12-1992,68,state board,2018,56,state board,1129,2,B.Tech/B.E.,electrical engineering,68.4,1129,0,Rajasthan,2022,240000
449899,m,12-09-1990,79,up board,2007,83.4,up board,4439,2,B.Tech/B.E.,computer engineering,73.3,4439,0,Uttar Pradesh,2020,150000
1115290,m,15-07-1991,72,cbse,2014,60,cbse,221,2,B.Tech/B.E.,electronics engineering,62.5,221,0,Maharashtra,2021,110000
651807,m,31-07-1991,84,icse,2014,87,icse,3356,2,B.Tech/B.E.,computer science & engineering,78.5,3356,1,Karnataka,2021,600000
619423,m,03-06-1992,79.2,state board,2014,89.33,state board,9099,2,B.Tech/B.E.,electrical engineering,77,9099,0,Tamil Nadu,2021,40000
1081706,m,26-08-1992,78.2,cbse,2018,86.8,"board of intermediate education, ap",4752,2,B.Tech/B.E.,electronics & telecommunications,70,4752,0,Andhra Pradesh,2022,570000
274016,m,02-06-1990,68.5,board of secondary education,2007,85.2,board of intermediate education,7077,2,B.Tech/B.E.,information technology,73.4,7077,0,Andhra Pradesh,2019,290000
1242036,m,05-12-1991,84,cbse,2014,84,cbse,6545,2,B.Tech/B.E.,computer science & engineering,67,6545,0,Uttar Pradesh,2022,320000
988732,m,10-01-1993,68,state board,2014,65.6,state board,137,2,B.Tech/B.E.,computer science & engineering,63.33,137,0,Uttar Pradesh,2022,95000
1045712,m,01-07-1990,65.17,state board,2008,66.2,state board,8159,2,B.Tech/B.E.,information technology,74.78,8159,0,Uttar Pradesh,2021,95000
30142,m,07-10-1986,76,icse,2004,78,icse,350,2,B.Tech/B.E.,mechanical engineering,64.25,350,0,Uttar Pradesh,2018,320000
353081,m,31-10-1989,75.3,matric board,2008,73.6,state board,9481,2,B.Tech/B.E.,information technology,65.6,9481,0,Tamil Nadu,2020,355000
1193792,m,10-10-1990,80,state board,2008,79.3,state board,4562,2,B.Tech/B.E.,computer science & engineering,65.7,4562,0,Telangana,2020,200000
794209,m,09-03-1992,85.2,icse,2018,81.5,icse,8350,2,B.Tech/B.E.,computer science & engineering,57.64,8350,0,Uttar Pradesh,2022,400000
358114,f,07-12-1990,81.4,cbse,2008,83.6,cbse,167,2,B.Tech/B.E.,information technology,73,167,0,Haryana,2020,450000
1098954,m,01-12-1989,84.93,state board,2008,81.5,state board,11603,2,B.Tech/B.E.,information technology,65.18,11603,0,Maharashtra,2020,105000
530601,m,03-11-1990,92.3,cbse,2014,87.4,cbse,11759,2,B.Tech/B.E.,information technology,81.89,11759,0,Uttarakhand,2021,290000
921123,f,11-07-1993,90.76,state board,2018,92.5,state board,6196,2,B.Tech/B.E.,information technology,75.5,6196,0,Maharashtra,2022,325000
624224,m,10-05-1991,82.6,cbse,2014,76,cbse,5815,2,B.Tech/B.E.,information technology,69.43,5815,0,Madhya Pradesh,2021,300000
282180,m,18-07-1987,67.7,up board,2005,78.2,up board,4439,2,B.Tech/B.E.,information technology,71,4439,0,Uttar Pradesh,2019,500000
919418,m,02-04-1992,81,cbse,2018,68,cbse,7376,2,B.Tech/B.E.,computer science & engineering,63.4,7376,0,Uttar Pradesh,2022,180000
514215,m,03-05-1992,78,maharashtra state board,2014,83,maharashtra state board,231,2,B.Tech/B.E.,electronics & telecommunications,64.86,231,0,Maharashtra,2021,335000
1251221,m,01-04-1992,57,state board,2008,69.6,state board,485,2,B.Tech/B.E.,computer science & engineering,61.06,485,0,Uttar Pradesh,2021,210000
63890,f,06-12-1984,78.5,"hse,orissa",2006,71,"scte and vt ,orissa",11013,2,B.Tech/B.E.,electronics & telecommunications,75,11013,0,Orissa,2018,610000
644505,m,08-01-1992,91.6,state board,2014,86.6,state board,13371,2,B.Tech/B.E.,computer science & engineering,85.6,13371,0,Union Territory,2021,200000
350244,f,30-01-1992,84.8,cbse,2008,78,cbse,9019,2,B.Tech/B.E.,computer engineering,78,9019,0,Haryana,2020,400000
113192,m,20-02-1989,86.8,cbse,2005,62,cbse,1015,2,B.Tech/B.E.,computer engineering,71.9,1015,0,Rajasthan,2018,620000
1240608,m,25-07-1992,84,cbse,2019,77,cbse,14363,2,B.Tech/B.E.,computer science & engineering,73.08,14363,0,Punjab,2015,405000
963123,m,28-06-1993,88,state board,2018,90,state board,9173,2,B.Tech/B.E.,computer science & engineering,76,9173,1,Telangana,2022,335000
1131892,m,07-08-1990,74,state board,2014,81,state board,3668,2,B.Tech/B.E.,computer science & engineering,71.64,3668,0,Chhattisgarh,2021,95000
182616,m,26-09-1990,54,cbse,2007,53,cbse,429,2,B.Tech/B.E.,information technology,73,429,0,Uttar Pradesh,2019,275000
614047,m,02-06-1993,79,cbse,2018,79.4,cbse,272,2,B.Tech/B.E.,mechanical engineering,68.58,272,0,Punjab,2022,115000
65707,m,03-10-1988,84.16,0,2006,80.4,0,1648,2,B.Tech/B.E.,electronics & telecommunications,63.6,1648,1,Karnataka,2018,630000
837421,f,01-09-1993,71.3,state board,2018,79.2,state board,11368,2,B.Tech/B.E.,computer science & engineering,80.05,11368,0,Uttar Pradesh,2022,305000
1035858,m,01-04-1992,85.38,state board,2014,83.34,state board,215,2,B.Tech/B.E.,computer science & engineering,58.8,215,1,Maharashtra,2021,490000
829759,m,07-06-1991,74,state board,2018,50,state board,462,2,B.Tech/B.E.,mechatronics,65,462,1,Karnataka,2022,215000
913446,m,24-12-1992,77.8,state board,2018,85.4,state board,15022,1,B.Tech/B.E.,computer science & engineering,63,15022,0,Tamil Nadu,2022,370000
898265,m,16-12-1991,80,cbse,2018,83.6,cbse,66,2,B.Tech/B.E.,computer science & engineering,71.36,66,0,Uttar Pradesh,2022,350000
640413,m,11-10-1990,66,cbse,2014,63.4,cbse,2097,2,B.Tech/B.E.,computer engineering,70.7,2097,0,Uttar Pradesh,2021,180000
959934,m,05-01-1990,78.6,icse,2008,64.8,cbse,7255,2,B.Tech/B.E.,information technology,63.7,7255,0,Haryana,2022,145000
105067,m,01-06-1987,77.2,cbse,2005,72.2,cbse,982,2,B.Tech/B.E.,electronics & telecommunications,63,982,1,Rajasthan,2018,120000
434862,f,14-04-1991,84,0,2008,94,0,11352,2,B.Tech/B.E.,computer engineering,82.24,11352,1,Tamil Nadu,2020,360000
258714,m,11-08-1989,85.5,0,2006,81.1,0,4103,2,B.Tech/B.E.,information technology,72.44,4103,0,Telangana,2018,180000
315763,m,28-12-1989,67,state board,2005,77,state board,7827,2,B.Tech/B.E.,information technology,76,7827,0,Uttar Pradesh,2019,550000
513309,m,29-04-1990,78.2,cbse,2007,80.6,cbse,11825,2,B.Tech/B.E.,computer engineering,71.72,11825,0,Uttar Pradesh,2020,415000
911962,m,24-09-1991,90.4,cbse,2018,82.6,cbse,51,2,B.Tech/B.E.,information technology,75.8,51,0,Uttar Pradesh,2022,400000
924141,m,05-10-1992,85,cbse,2018,79,cbse,830,2,B.Tech/B.E.,information technology,71,830,1,Tamil Nadu,2022,200000
1202817,m,11-10-1991,84,icse,2014,81,state board,1914,2,B.Tech/B.E.,mechanical engineering,67,1914,1,Telangana,2021,275000
1223805,m,30-01-1993,89,state board,2018,90,state board,2485,2,B.Tech/B.E.,computer science & engineering,74,2485,1,Telangana,2022,205000
905220,m,09-07-1992,86.8,cbse,2018,83.6,cbse,6290,1,B.Tech/B.E.,information technology,81,6290,0,Himachal Pradesh,2022,315000
1008888,m,03-02-1993,71,state board,2018,74.4,state board,17933,2,B.Tech/B.E.,information technology,72,17933,0,Uttar Pradesh,2022,120000
213053,m,16-04-1990,86.9,0,2007,91.7,0,9184,2,B.Tech/B.E.,computer engineering,67,9184,1,Telangana,2019,350000
112994,m,10-10-1988,79,cbse,2006,76.6,cbse,996,2,B.Tech/B.E.,information technology,77.85,996,1,Rajasthan,2018,470000
285832,f,10-04-1988,84.8,mp board bhopal,2006,78.66,mp board bhopal,974,2,B.Tech/B.E.,computer engineering,69.47,974,0,Maharashtra,2019,420000
1289938,m,05-02-1992,71.8,cbse,2014,73,cbse,4979,2,B.Tech/B.E.,computer science & engineering,76,4979,0,West Bengal,2022,345000
637467,m,09-07-1992,87.88,state board,2014,89,state board,8930,2,B.Tech/B.E.,computer science & engineering,76.6,8930,1,Telangana,2021,360000
982693,m,06-11-1992,70,cbse,2018,65,cbse,387,2,B.Tech/B.E.,computer science & engineering,71,387,0,Uttar Pradesh,2022,240000
229944,m,25-09-1989,72.4,0,2007,73.4,0,568,2,B.Tech/B.E.,information technology,68.25,568,0,Uttar Pradesh,2019,520000
1152429,m,08-05-1989,70,state board,2007,56,state board,1995,2,B.Tech/B.E.,computer science & engineering,54,1995,1,Maharashtra,2021,340000
555599,f,20-07-1991,96.48,state board,2014,82,state board,1866,2,B.Tech/B.E.,computer engineering,76,1866,1,Karnataka,2021,550000
60260,m,25-03-1988,65,icse board,2006,66,isc board,501,2,B.Tech/B.E.,information technology,64,501,0,Uttar Pradesh,2018,450000
1063224,m,12-08-1992,84,state board,2018,89.5,state board,3931,2,B.Tech/B.E.,mechanical engineering,75.86,3931,0,Andhra Pradesh,2022,105000
1202783,f,01-01-1993,91.8,state board,2018,94.9,state board,16211,2,B.Tech/B.E.,computer science & engineering,75,16211,0,Andhra Pradesh,2022,275000
595052,m,20-03-1991,75.46,0,2008,75.5,0,1881,2,B.Tech/B.E.,electronics & telecommunications,60.99,1881,0,Maharashtra,2020,205000
670536,m,11-01-1991,75.4,cbse,2014,76.6,cbse,10971,2,B.Tech/B.E.,computer science & engineering,66.12,10971,0,Uttar Pradesh,2021,360000
204592,f,13-08-1988,71,0,2005,74,0,2756,1,M.Tech./M.E.,computer engineering,88,2756,0,Uttar Pradesh,2019,450000
716346,m,05-09-1990,70.6,cbse,2007,81.6,cbse,6688,2,B.Tech/B.E.,information technology,81.8,6688,1,Tamil Nadu,2020,500000
348134,m,13-12-1990,91.6,ssc,2008,91.6,intermediate board of andhra pardesh,3666,2,B.Tech/B.E.,information technology,73.7,3666,0,Andhra Pradesh,2020,410000
745903,m,21-03-1991,89.5,state board,2014,92.2,bie,9164,2,B.Tech/B.E.,computer science & engineering,75.12,9164,1,Telangana,2021,300000
577498,m,04-04-1991,75.2,state board,2014,84.6,state board,7376,2,B.Tech/B.E.,mechanical engineering,68.8,7376,0,Uttar Pradesh,2021,295000
668714,m,11-10-1990,70.8,cbse,2008,73,cbse,8934,2,B.Tech/B.E.,computer science & engineering,78.9,8934,0,Haryana,2020,220000
283452,m,14-08-1988,86.4,cbse,2005,79.8,cbse,2097,2,B.Tech/B.E.,computer engineering,81.9,2097,0,Uttar Pradesh,2019,445000
340172,m,06-07-1992,65.17,uttar pradesh board,2014,70.2,uttar pradesh board,10932,2,B.Tech/B.E.,computer science & engineering,65.66,10932,0,Uttar Pradesh,2021,180000
520055,f,05-06-1991,87,0,2008,91.5,0,953,2,B.Tech/B.E.,computer engineering,77.8,953,1,Telangana,2020,350000
600992,m,30-05-1987,94.4,jawahar navodaya vidyalaya,2006,65.9,science college,4889,2,B.Tech/B.E.,computer engineering,81.8,4889,1,Tamil Nadu,2020,240000
345996,m,30-01-1990,83.6,"dav public school,hehal",2007,74.8,"dav public school,hehal",6659,2,B.Tech/B.E.,computer engineering,88.6,6659,1,Tamil Nadu,2020,400000
896540,m,01-03-1992,72,cbse,2014,67,cbse,1115,2,B.Tech/B.E.,computer science & engineering,57.5,1115,1,Karnataka,2021,400000
279695,m,10-02-1990,77.8,cbse,2007,75.9,cbse,72,2,B.Tech/B.E.,computer engineering,69.72,72,0,Uttar Pradesh,2019,400000
439791,m,15-07-1990,76.8,0,2008,67.2,0,83,2,B.Tech/B.E.,information technology,60.08,83,0,Uttar Pradesh,2020,350000
1095056,f,20-09-1991,81.7,cbse,2014,77.4,cbse,9404,2,B.Tech/B.E.,computer science & engineering,60,9404,0,Haryana,2021,140000
